File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,NSNR,Label,dilation,lamin_dist,lamin_dist_norm,centr_dist,centr_dist_norm,xnorm,ynorm,znorm
16,a594,3,344.003,885.446,16.366,7.478,2.757,28.443,4.138,2,5,3243.319,0.808,769.48,0.192,-0.539,0.052,-0.349
16,a594,3,366.931,911.655,13.629,7.107,2.75,28.224,4.021,2,5,1248.93,0.293,3014.619,0.707,-0.219,0.64,-0.458
16,a594,3,428.136,866.855,13.944,6.639,3.918,15.19,3.974,1,5,1281.097,0.234,4196.799,0.766,0.629,-0.371,-0.445
16,a594,3,429.016,865.239,14.453,6.639,3.812,7.902,4.193,1,5,1071.09,0.201,4259.868,0.799,0.641,-0.408,-0.425
16,a594,3,346,901,16,5.653,2.909,4.217,3.963,2,5,1903.812,0.479,2069.009,0.521,-0.51,0.401,-0.363
16,a594,3,349.356,896.753,16.572,5.467,3.158,9.974,3.686,2,5,2569.335,0.65,1381.207,0.35,-0.464,0.306,-0.34
16,a594,3,415.609,900.219,11.9,5.438,2.67,27.838,3.782,1,5,1310.45,0.272,3503.48,0.728,0.456,0.379,-0.527
16,a594,3,354.178,885.547,17.98,5.022,2.805,33.472,3.053,2,5,3595.94,0.946,204.06,0.054,-0.398,0.054,-0.284
16,a594,3,352.377,902.624,17.7,4.789,2.515,25.368,3.344,2,5,1999.282,0.519,1854.248,0.481,-0.422,0.438,-0.295
16,a594,3,342.2,902.411,14.055,4.751,2.363,3.59,3.204,2,5,1559.642,0.377,2573.054,0.623,-0.563,0.433,-0.441
16,a594,3,361.201,897.608,20.842,3.99,2.114,10.085,2.815,2,5,2868.314,0.744,989.074,0.256,-0.299,0.324,-0.17
16,a594,3,439,872,13,3.628,3.413,14.798,2.945,1,5,1570.796,0.247,4778.033,0.753,0.78,-0.256,-0.483
16,a594,3,438,873,14,3.617,4.945,12.299,2.956,1,5,1744.133,0.279,4514.621,0.721,0.766,-0.234,-0.443
16,a594,3,377.27,907.313,16.372,3.569,2.434,14.76,2.621,2,5,1434.691,0.365,2496.448,0.635,-0.076,0.541,-0.348
16,a594,3,435,869,14,3.102,4.166,1.406,2.691,1,5,1371.896,0.235,4460.011,0.765,0.724,-0.324,-0.443
16,a594,3,348.752,908.79,12.42,2.365,2.618,7.184,1.901,2,5,1255.859,0.292,3041.438,0.708,-0.472,0.576,-0.506
16,a594,3,426.421,885.256,9.987,2.626,2.473,19.316,2.265,1,5,1997.406,0.326,4122.01,0.674,0.606,0.042,-0.604
16,a594,3,408.408,878.531,16.207,2.273,2.823,4.796,2.055,1,5,3095.155,0.662,1578.234,0.338,0.355,-0.108,-0.355
16,a594,3,431.304,888.968,15.652,2.114,2.761,13.364,2.15,1,5,2136.411,0.366,3702.245,0.634,0.674,0.125,-0.377
16,a594,4,426.732,494.614,14.728,16.396,2.959,38.788,7.943,1,5,1373,0.259,3920.94,0.741,0.78,-0.2,-0.524
16,a594,4,390,380,21,10.527,2.992,27.353,6.429,2,5,3120,0.66,1610.466,0.34,-0.577,-0.104,-0.273
16,a594,4,389.74,380.804,21.213,10.527,3.1,29.48,5.75,2,5,3215.883,0.682,1500.914,0.318,-0.569,-0.098,-0.265
16,a594,4,432,482,13.832,9.737,2.795,3.274,5.673,1,5,1719.056,0.327,3536.802,0.673,0.657,-0.311,-0.56
16,a594,4,434.537,486.018,14.308,9.323,2.797,43.884,5.052,1,5,1246.468,0.239,3964.04,0.761,0.708,-0.33,-0.541
16,a594,4,400.798,472.559,13.789,9.114,3.059,31.513,4.657,1,5,2757.819,0.591,1907.674,0.409,0.466,0.064,-0.562
16,a594,4,388.065,394.747,13.898,7.086,2.632,60.385,4.744,2,5,2779.591,0.604,1820.409,0.396,-0.421,-0.03,-0.557
16,a594,4,396.905,389.684,20.163,7.034,2.903,29.19,4.752,2,5,4032.655,0.862,645.568,0.138,-0.452,-0.162,-0.307
16,a594,4,428.313,479.384,17.991,6.713,2.496,13.895,4.318,1,5,2229.776,0.457,2644.865,0.543,0.618,-0.271,-0.393
16,a594,4,418,480,16.288,6.623,2.083,10.824,3.977,1,5,3257.653,0.628,1927.681,0.372,0.596,-0.135,-0.462
16,a594,4,397.626,390.883,20.878,6.576,3.391,9.347,4.238,2,5,4175.644,0.9,462.175,0.1,-0.437,-0.167,-0.278
16,a594,4,403.571,394.698,19.836,6.398,2.445,49.349,4.382,2,5,3967.167,0.847,717.618,0.153,-0.378,-0.232,-0.32
16,a594,4,382.808,406.308,18.598,6.243,2.358,17.41,4.241,2,5,3719.595,0.809,880.405,0.191,-0.309,0.077,-0.369
16,a594,4,409.34,391.287,13.882,6.227,2.668,38.984,3.79,2,5,2776.344,0.56,2177.101,0.44,-0.4,-0.318,-0.558
16,a594,4,399.772,418.214,10.774,6.111,2.532,71.319,3.982,0,5,2154.748,0.468,2445.252,0.532,-0.132,-0.104,-0.682
16,a594,4,407,471,10,5.983,2.598,33.979,3.939,1,5,2000,0.435,2600,0.565,0.467,-0.022,-0.713
16,a594,4,417.28,398.441,16.952,5.927,2.571,38.706,3.459,2,5,2889.555,0.566,2218.319,0.434,-0.299,-0.397,-0.435
16,a594,4,433,484,15,5.198,4.025,7.966,3.929,1,5,1535.252,0.297,3629.49,0.703,0.682,-0.317,-0.513
16,a594,4,409,470,12,5.046,2.868,33.824,3.522,1,5,2400,0.522,2200,0.478,0.461,-0.052,-0.633
16,a594,4,400.288,375.643,18.643,4.926,3.408,8.891,3.31,2,5,2496.476,0.516,2339.953,0.484,-0.596,-0.252,-0.367
16,a594,4,419,484,14,4.842,2.278,14.866,3.412,1,5,2800,0.52,2579.496,0.48,0.642,-0.135,-0.553
16,a594,4,400,376,19,4.725,3.603,11.338,3.247,2,5,2532.39,0.528,2262.41,0.472,-0.593,-0.247,-0.353
16,a594,4,388,374,20,4.65,2.572,2.361,3.602,2,5,2303.606,0.488,2419.194,0.512,-0.649,-0.098,-0.313
16,a594,4,424.454,478.509,14.135,4.51,2.931,9.397,3.071,1,5,2757.862,0.512,2632.024,0.488,0.598,-0.224,-0.548
16,a594,4,415.536,498.445,15.048,3.96,2.284,9.643,2.529,1,5,1372.114,0.268,3741.103,0.732,0.791,-0.042,-0.511
16,a594,4,414.863,467.719,16.609,3.799,2.33,20.647,2.799,1,5,3321.813,0.714,1332.251,0.286,0.453,-0.135,-0.449
16,a594,4,383.588,393.012,17.057,3.751,2.345,24.237,2.919,2,5,3411.35,0.741,1191.574,0.259,-0.453,0.023,-0.431
16,a594,4,389.837,365.402,15.499,3.733,2.54,9.64,2.971,2,5,1352.235,0.264,3770.369,0.736,-0.738,-0.15,-0.493
16,a594,4,397.067,409.09,15.331,3.117,2.331,50.469,2.667,2,5,3066.138,0.667,1533.862,0.333,-0.239,-0.099,-0.5
16,a594,4,421,488,16,2.921,2.75,5.242,2.437,1,5,2529.051,0.475,2794.173,0.525,0.692,-0.148,-0.473
16,a594,4,388.253,467.079,15.596,3.032,2.383,26.375,2.628,0,5,3119.175,0.629,1838.986,0.371,0.371,0.209,-0.489
16,a594,4,389,370,18,2.92,2.616,5.68,2.497,2,5,1863.438,0.381,3029.785,0.619,-0.69,-0.124,-0.393
16,a594,4,406.054,387.557,12.55,2.833,2.761,3.926,2.611,2,5,2510.007,0.513,2386.612,0.487,-0.45,-0.288,-0.611
16,a594,4,424.762,484.609,18.402,2.633,2.458,2.485,2.586,1,5,2490.184,0.489,2597.339,0.511,0.665,-0.208,-0.377
16,a594,4,400.59,485.95,13.497,2.776,2.695,6.876,2.202,1,5,2608.095,0.482,2799.611,0.518,0.612,0.111,-0.573
16,a594,4,387,362,13,2.596,2.814,4.019,2.067,2,5,910,0.172,4390.626,0.828,-0.783,-0.125,-0.593
16,a594,4,397.361,466.915,16.336,2.491,2.091,1.833,2.247,1,5,3267.297,0.707,1356.188,0.293,0.395,0.09,-0.46
16,a594,5,479.333,775.307,18.325,11.82,2.607,117.943,7.285,1,5,2851.913,0.765,875.286,0.235,-0.485,-0.145,-0.289
16,a594,5,472,753,11.095,10.102,2.771,7.962,6.34,1,5,1065.201,0.214,3920.2,0.786,-0.764,-0.364,-0.578
16,a594,5,536,823,15,8.913,3.123,13.467,6.575,2,5,2359.661,0.587,1659.066,0.413,0.507,-0.244,-0.422
16,a594,5,477.863,766.839,13.07,8.361,2.566,6.479,5.921,1,5,2123.436,0.491,2204.296,0.509,-0.578,-0.246,-0.499
16,a594,5,481.311,765.063,11.602,8.357,2.964,28.443,5.745,1,5,1807.41,0.406,2639.89,0.594,-0.561,-0.32,-0.558
16,a594,5,527.896,823.342,15.207,7.601,2.427,16.467,5.336,2,5,3037.662,0.763,941.219,0.237,0.432,-0.126,-0.414
16,a594,5,472.639,762.345,11.419,7.475,2.329,9.39,4.958,1,5,2118.025,0.423,2887.163,0.577,-0.671,-0.239,-0.565
16,a594,5,467.579,749.419,14.373,7.406,2.732,12.33,4.963,1,5,574.451,0.123,4082.677,0.877,-0.84,-0.355,-0.447
16,a594,5,480.004,756.909,11.061,7.137,2.62,15.582,4.816,1,5,1053.414,0.229,3550.059,0.771,-0.65,-0.419,-0.58
16,a594,5,530.081,802.976,15.347,5.407,2.352,27.13,3.622,2,5,1414.121,0.36,2510.306,0.64,0.263,-0.45,-0.408
16,a594,5,522.712,821.024,14.67,5.25,2.102,2.082,4.158,2,5,2934.06,0.769,882.415,0.231,0.36,-0.088,-0.435
16,a594,5,538.036,812.192,12.495,4.236,2.755,15.91,3.229,2,5,1391.973,0.337,2738.081,0.663,0.426,-0.428,-0.522
16,a594,5,531,815,15,3.587,2.741,6.033,3.105,2,5,2343.608,0.586,1659.066,0.414,0.384,-0.289,-0.422
16,a594,5,540,821,12,2.829,2.909,16.973,3.041,2,5,1806.018,0.422,2469.919,0.578,0.527,-0.328,-0.542
16,a594,5,524.901,812.81,15.035,3.315,2.309,5.471,2.75,2,5,2750.075,0.68,1294.696,0.32,0.305,-0.236,-0.421
16,a594,5,524.004,802.438,20.314,2.784,2.481,16.411,2.468,2,5,1879.301,0.506,1838.357,0.494,0.199,-0.373,-0.209
16,a594,5,476,755,11,2.033,3.157,1.034,2.834,1,5,1128.583,0.232,3726.459,0.768,-0.706,-0.391,-0.582
16,a594,5,529.914,844.184,19.503,2.541,2.729,24.363,2.243,2,5,1942.491,0.473,2164.824,0.527,0.645,0.146,-0.242
16,a594,6,538.463,73.037,17.349,14.146,2.876,9.059,9.413,2,5,1718.727,0.356,3105.502,0.644,0.824,0.023,-0.367
16,a594,6,501,177,17.764,13.066,3.388,16.387,10.096,1,5,2860,0.576,2105.065,0.424,-0.276,-0.398,-0.351
16,a594,6,502,178,19,13.06,3.865,12.911,8.686,1,5,2960.084,0.611,1887.776,0.389,-0.285,-0.381,-0.301
16,a594,6,502,179,20,11.938,3.536,10.076,8.496,1,5,2913.76,0.614,1835.266,0.386,-0.296,-0.379,-0.261
16,a594,6,540,87,16,11.335,3.714,30.071,7.877,2,5,3200,0.632,1861.209,0.368,0.683,0.07,-0.421
16,a594,6,533,81,13.31,10.716,2.491,44.662,8.093,2,5,2627.122,0.497,2662.555,0.503,0.737,-0.05,-0.529
16,a594,6,529.417,67.286,16.793,9.611,3.179,32.268,7.054,2,5,840.138,0.179,3858.266,0.821,0.873,-0.129,-0.389
16,a594,6,528,169,14,8.853,2.976,6.258,6.694,1,5,2800,0.609,1800,0.391,-0.166,0.015,-0.501
16,a594,6,542,67,15,8.449,3.334,19.056,6.281,2,5,910,0.182,4078.934,0.818,0.889,0.069,-0.461
16,a594,6,531.559,65.022,16.09,8.273,3.066,11.968,5.891,2,5,652.675,0.136,4147.901,0.864,0.898,-0.099,-0.417
16,a594,6,527,174,13,8.051,3.534,2.685,5.753,1,5,2600,0.565,2000,0.435,-0.218,0.007,-0.541
16,a594,6,491.811,177.434,11.545,8.011,2.556,5.268,6.01,1,5,1795.4,0.321,3792.442,0.679,-0.29,-0.543,-0.599
16,a594,6,496,171,18,7.7,2.867,3.318,6.221,1,5,2210,0.453,2664.751,0.547,-0.22,-0.487,-0.341
16,a594,6,489.301,173.398,14.583,7.638,2.772,7.765,5.455,1,5,1426.303,0.276,3742.218,0.724,-0.252,-0.589,-0.478
16,a594,6,541.231,74.068,11.266,7.615,2.749,8.952,5.734,2,5,1863.427,0.336,3684.6,0.664,0.816,0.069,-0.61
16,a594,6,540,68,16,7.184,8.103,7.62,5.8,2,5,1040,0.213,3834.397,0.787,0.877,0.039,-0.421
16,a594,6,533.74,78.614,15.456,6.799,3.145,2.422,5.697,2,5,2407.965,0.48,2612.843,0.52,0.762,-0.042,-0.443
16,a594,6,489.675,180.617,16.539,5.737,2.326,9.032,4.407,1,5,1394.395,0.28,3589.132,0.72,-0.325,-0.571,-0.4
16,a594,6,496.259,167.256,10.614,5.612,2.373,9.86,4.566,1,5,2122.853,0.383,3412.298,0.617,-0.182,-0.489,-0.636
16,a594,6,503,172,15,5.054,8.977,7.835,4.977,1,5,3000,0.573,2234.636,0.427,-0.223,-0.375,-0.461
16,a594,6,534.952,69.494,12.505,5.045,2.693,3.297,5.017,2,5,1242.195,0.24,3925.416,0.76,0.856,-0.038,-0.561
16,a594,6,524.217,80.164,15.203,4.256,1.9,8.484,3.399,2,5,2298.309,0.457,2730.478,0.543,0.736,-0.19,-0.453
16,a594,6,496,176,12,3.438,3.213,6.353,4.272,1,5,2340,0.414,3307.703,0.586,-0.271,-0.479,-0.581
16,a594,6,535,83,16,3.041,4.664,0.524,4.246,2,5,2990,0.588,2096.092,0.412,0.719,-0.015,-0.421
16,a594,6,534,68,11,3.128,5.394,3.737,3.682,2,5,1090.504,0.204,4252.07,0.796,0.871,-0.055,-0.621
16,a594,6,509.857,166.708,11.565,2.677,2.568,20.778,2.784,1,5,2313.026,0.493,2377.035,0.507,-0.162,-0.275,-0.598
16,a594,7,665.641,623.714,13.952,21.078,3.068,1.557,4.952,2,5,1725.512,0.398,2610.991,0.602,-0.817,0.197,-0.35
16,a594,7,710.77,525.712,15,20.078,3.034,0.986,2.6,1,5,2119.425,0.495,2164.996,0.505,0.44,0.537,-0.308
16,a594,7,696.086,512.525,16.594,19.078,2.748,22.473,11.314,1,5,3318.894,0.827,695.676,0.173,0.539,0.126,-0.244
16,a594,7,709.279,520.475,14.263,14.778,2.51,19.332,9.352,1,5,2331.404,0.529,2074.4,0.471,0.494,0.469,-0.337
16,a594,7,668.671,625.441,12.953,14.444,2.724,6.643,9.78,2,5,1407.621,0.322,2957.857,0.678,-0.826,0.275,-0.39
16,a594,7,694.862,523.137,15.473,7.499,3.249,27.015,5.71,1,5,3094.518,0.774,905.482,0.226,0.415,0.17,-0.289
16,a594,7,702.343,512.794,13.943,6.72,2.414,31.73,5.223,1,5,2788.675,0.654,1475.757,0.346,0.557,0.265,-0.35
16,a594,7,673,623,11.094,6.288,3.106,30.33,5.432,2,5,1516.047,0.331,3070.521,0.669,-0.784,0.354,-0.464
16,a594,7,672.497,622.878,11.225,6.288,3.169,23.356,5.078,2,5,1565.105,0.341,3020.538,0.659,-0.784,0.342,-0.459
16,a594,7,673,624,10,6.254,2.984,21.774,5.185,2,5,1406.165,0.299,3293.099,0.701,-0.795,0.361,-0.508
16,a594,7,669.558,617.013,12.226,5.429,2.198,2.216,4.352,2,5,2396.557,0.517,2235.288,0.483,-0.728,0.238,-0.419
16,a594,7,660.138,617.722,11.751,5.296,2.459,20.522,4.462,2,5,2350.21,0.511,2250.264,0.489,-0.768,0.036,-0.438
16,a594,7,699.226,515.282,14.75,4.638,2.976,3.084,4.624,1,5,2950.08,0.723,1132.09,0.277,0.518,0.213,-0.318
16,a594,7,657.627,524.586,13.917,4.527,2.53,26.051,3.428,0,5,1350.688,0.322,2849.781,0.678,0.272,-0.64,-0.351
16,a594,7,654,624,14,4.2,1.373,8.293,3.303,2,5,1656.502,0.373,2782.75,0.627,-0.86,-0.057,-0.348
16,a594,7,672.045,610.983,12.722,3.911,1.353,3.725,3.839,2,5,2543.682,0.571,1906.957,0.429,-0.652,0.253,-0.399
16,a594,7,663.071,615.874,15.871,3.846,2.706,8.465,3.773,2,5,2746.378,0.643,1527.545,0.357,-0.738,0.088,-0.273
16,a594,7,674,607,16,3.765,2.61,26.064,3.72,2,5,2709.705,0.639,1531.96,0.361,-0.6,0.269,-0.268
16,a594,7,683.875,606.425,13.153,3.612,2.191,28.461,2.833,2,5,1462,0.338,2869.876,0.662,-0.56,0.483,-0.382
16,a594,7,659.226,609.099,15.752,3.53,3.194,12.577,3.536,2,5,3150.321,0.764,971.092,0.236,-0.674,-0.042,-0.278
16,a594,7,658,610,16,3.53,2.865,13.269,3.407,2,5,3200,0.756,1030.776,0.244,-0.689,-0.063,-0.268
16,a594,7,716,526,12,3.509,2.64,25.26,2.956,1,5,1430,0.319,3052.868,0.681,0.455,0.654,-0.428
16,a594,7,709.537,531.622,13.616,2.813,2.692,7.59,2.683,1,5,2130.046,0.485,2258.324,0.515,0.37,0.549,-0.363
16,a594,7,702.907,521.63,9.631,2.78,2.931,6.472,3.15,1,5,1926.262,0.46,2260.389,0.54,0.459,0.336,-0.523
16,a594,7,710.386,510.746,11.526,2.399,1.459,9.53,2.482,1,5,2151.586,0.457,2561.063,0.543,0.608,0.428,-0.447
16,a594,8,802.694,246.348,14.811,18.54,1.427,5.415,2.416,1,5,2962.105,0.642,1655.329,0.358,0.37,0.261,-0.356
16,a594,8,768.298,197.131,14.694,17.54,2.555,8.471,2.751,2,5,2938.812,0.668,1461.188,0.332,-0.388,0.004,-0.361
16,a594,8,806.274,263.025,12.115,16.54,3.022,32.537,10.879,1,5,1697.202,0.338,3326.956,0.662,0.551,0.464,-0.464
16,a594,8,806.828,265.45,11.777,16.54,3.073,29.977,11.038,1,5,1395.544,0.279,3605.611,0.721,0.577,0.493,-0.478
16,a594,8,792.688,261.222,17.042,11.692,2.629,18.499,8.821,1,5,1182.14,0.265,3279.929,0.735,0.407,0.63,-0.267
16,a594,8,804.859,256.982,12.444,11.391,3.071,3.694,8.061,1,5,2432.094,0.469,2755.286,0.531,0.484,0.392,-0.451
16,a594,8,804.511,254.334,18.006,8.895,2.521,83.514,6.631,1,5,2709.042,0.594,1849.297,0.406,0.457,0.357,-0.228
16,a594,8,789.48,256.613,13.214,7.531,2.887,18.41,6.111,1,5,1527.987,0.316,3315.041,0.684,0.336,0.606,-0.42
16,a594,8,776.943,187.872,19.081,6.94,2.879,19.484,5.832,2,5,2825.53,0.642,1578.33,0.358,-0.389,-0.26,-0.185
16,a594,8,767,190,15.865,5.87,2.298,23.314,5.319,2,5,3173.08,0.692,1412.97,0.308,-0.464,-0.086,-0.314
16,a594,8,777.794,174.115,14.422,5.509,2.834,20.382,4.635,2,5,1145.572,0.246,3517.207,0.754,-0.502,-0.481,-0.372
16,a594,8,769,180,17.386,4.786,3.438,6.309,4.665,2,5,2328.823,0.512,2220.903,0.488,-0.533,-0.266,-0.253
16,a594,8,774.49,183.008,16.903,4.374,2.632,4.81,4.832,2,5,2364.061,0.518,2199.384,0.482,-0.455,-0.299,-0.272
16,a594,8,772,180,15,4.2,3.416,5.677,4.343,2,5,2151.883,0.456,2567.216,0.544,-0.505,-0.309,-0.349
16,a594,8,763.268,192.217,14.507,4.175,3.231,3.47,4.158,2,5,2901.343,0.65,1560.226,0.35,-0.479,0.001,-0.368
16,a594,8,764,193,15,4.085,2.886,4.602,4.345,2,5,3000,0.677,1429.86,0.323,-0.465,0.003,-0.349
16,a594,8,792.072,256.832,15.364,3.819,3.127,3.801,4.453,1,5,1652.944,0.358,2968.258,0.642,0.362,0.572,-0.334
16,a594,8,816.552,253.354,12.114,3.555,2.835,16.08,3.284,1,5,2422.745,0.503,2392.779,0.497,0.562,0.17,-0.464
16,a594,8,767,178,16.346,2.692,2.053,0.992,3.065,2,5,2236.605,0.473,2495.211,0.527,-0.57,-0.268,-0.295
16,a594,8,754.737,181.434,17.143,2.569,2.51,18.294,2.587,2,5,3037.289,0.564,2345.028,0.436,-0.655,-0.041,-0.263
16,a594,8,828.241,256.052,13.589,2.727,2.587,22.551,2.688,1,5,2593.468,0.487,2736.824,0.513,0.696,0.045,-0.405
16,a594,9,62.152,686.547,11.939,12.287,2.786,65.675,7.351,5,5,1873.341,0.367,3231.314,0.633,-0.847,-0.517,-0.582
16,a594,9,84.328,693.566,19.388,10.411,2.372,16.208,6.815,5,5,2394.534,0.552,1940.275,0.448,-0.841,-0.201,-0.284
16,a594,9,85.638,681.085,18.125,10.174,2.879,32.999,6.346,5,5,3624.969,0.814,825.817,0.186,-0.774,-0.243,-0.335
16,a594,9,96,693,19.686,9.517,3.704,15.387,6.586,5,5,2962.843,0.667,1477.249,0.333,-0.816,-0.055,-0.272
16,a594,9,97.392,692.534,20.105,9.459,3.823,57.256,7.036,5,5,3053.845,0.695,1342.593,0.305,-0.811,-0.039,-0.255
16,a594,9,94.121,692.508,18.608,9.23,3.287,6.509,6.964,5,5,2985.43,0.659,1547.964,0.341,-0.817,-0.081,-0.315
16,a594,9,102.72,691.794,18.292,5.619,2.845,38.356,4.222,5,5,3389.978,0.733,1232.801,0.267,-0.797,0.025,-0.328
16,a594,9,58.911,685.353,13.141,4.079,3.215,2.148,3.831,5,5,1625.56,0.33,3294.704,0.67,-0.847,-0.564,-0.534
16,a594,9,95.91,680.34,19.256,4.015,1.481,20.832,3.498,5,5,3851.248,0.875,548.752,0.125,-0.75,-0.115,-0.289
16,a594,9,85,687,12.808,3.154,2.76,10.8,3.653,5,5,2561.538,0.548,2116.576,0.452,-0.806,-0.223,-0.547
16,a594,9,83,690,12,3.365,2.908,4.462,3.289,5,5,2400,0.491,2489.377,0.509,-0.825,-0.235,-0.58
16,a594,9,74.741,688.086,16.805,3.055,2.571,9.091,2.836,5,5,2776.487,0.593,1905.705,0.407,-0.831,-0.349,-0.387
16,a594,9,64.498,675.211,15.409,3.039,2.061,13.167,2.659,5,5,2723.575,0.572,2039.178,0.428,-0.784,-0.541,-0.443
16,a594,9,74.027,673.807,13.505,2.623,2.352,7.857,2.598,5,5,2701.062,0.609,1735.074,0.391,-0.758,-0.426,-0.519
16,a594,9,69.036,691.277,14.582,2.394,1.987,6.654,2.37,5,5,2000.918,0.419,2772.437,0.581,-0.858,-0.407,-0.476
16,a594,9,82.769,699.54,12.509,2.436,2.686,5.312,2.327,5,5,1791.381,0.354,3274.588,0.646,-0.875,-0.193,-0.559
16,a594,9,66,687,16,2.224,3.171,4.993,2.542,5,5,2116.247,0.457,2511.414,0.543,-0.842,-0.466,-0.42
16,a594,9,85,691,15,2.149,2.793,4.994,3.009,5,5,2869.739,0.581,2067.68,0.419,-0.826,-0.205,-0.46
16,a594,9,62.3,675.888,14.576,2.9,1.822,11.996,2.456,5,5,2434.208,0.506,2375.092,0.494,-0.791,-0.565,-0.477
16,a594,10,171.83,639.8,14.312,13.402,3.148,6.953,9.242,2,5,1196.054,0.244,3698.626,0.756,-0.394,0.663,-0.487
16,a594,10,174.351,637.474,15.333,12.016,3.191,6.624,9.406,2,5,1498.399,0.307,3379.664,0.693,-0.377,0.684,-0.446
16,a594,10,186.274,560.472,15.384,11.225,2.812,25.312,7.036,1,5,647.678,0.133,4239.797,0.867,0.046,0.475,-0.444
16,a594,10,180,635,16,10.927,2.853,82.277,7.217,2,5,1692.336,0.342,3253.137,0.658,-0.353,0.745,-0.42
16,a594,10,178,574,17.252,10.618,2.923,12.127,6.923,1,5,2454.816,0.523,2243.135,0.477,-0.04,0.432,-0.37
16,a594,10,161.049,624.191,15.154,10.034,3.201,46.037,6.938,2,5,2576.851,0.551,2099.799,0.449,-0.334,0.452,-0.453
16,a594,10,182.935,562.779,14.322,8.627,2.861,4.547,6.093,1,5,1065.562,0.218,3830.222,0.782,0.028,0.443,-0.487
16,a594,10,155.412,628.196,13.503,7.56,2.742,9.859,5.232,2,5,1691.163,0.365,2948.904,0.635,-0.365,0.399,-0.52
16,a594,10,179,573,16,6.808,3.92,6.533,4.721,1,5,2260.288,0.473,2518.134,0.527,-0.033,0.441,-0.42
16,a594,10,180.468,571.351,16.128,5.713,3.023,2.874,4.727,1,5,2013.91,0.422,2762.117,0.578,-0.022,0.452,-0.415
16,a594,10,182.931,567.54,15.965,4.753,3.649,3.11,4.313,1,5,1476.258,0.309,3299.138,0.691,0.003,0.465,-0.421
16,a594,10,164,622,19,4.749,3.247,8.387,4.175,2,5,3081.85,0.702,1308.434,0.298,-0.316,0.479,-0.3
16,a594,10,165.016,569.347,16.514,4.462,2.422,43.416,3.62,1,5,2939.49,0.618,1819.334,0.382,-0.041,0.245,-0.399
16,a594,10,176.713,582.045,16.649,3.9,2.944,10.163,3.293,1,5,2837.373,0.615,1776.808,0.385,-0.084,0.454,-0.394
16,a594,10,177.793,559.227,15.838,3.597,2.52,2.139,3.337,1,5,1025.038,0.22,3638.26,0.78,0.036,0.36,-0.426
16,a594,10,175.226,561.468,15.764,2.912,2.602,5.018,2.985,1,5,1412.781,0.303,3246.397,0.697,0.02,0.338,-0.429
16,a594,10,189.851,604.336,17.892,3.195,2.791,24.724,2.951,0,5,1839.414,0.427,2469.338,0.573,-0.175,0.726,-0.344
16,a594,10,165,629,19,2.772,3.169,6.23,3.009,2,5,2305.32,0.526,2077.162,0.474,-0.351,0.525,-0.3
16,a594,10,189.805,583.487,16.647,2.69,2.42,21.646,2.242,1,5,1331.571,0.296,3161.708,0.704,-0.067,0.628,-0.394
16,a594,10,156.558,583.868,19.018,2.529,2.212,20.955,2.405,1,5,3803.689,0.864,596.311,0.136,-0.132,0.205,-0.299
16,a700,1,214,493,14.098,4.619,4.272,13.199,7.374,0,5,1945.597,0.374,3249.902,0.626,0.45,0.511,-0.496
16,a700,1,183,405,15.166,3.447,2.815,27.124,5.236,0,5,2730,0.568,2074.791,0.432,0.848,-0.298,-0.453
16,a700,1,169.172,419.856,17.148,3.177,2.674,5.661,5.083,0,5,3425.525,0.746,1167.575,0.254,0.744,-0.405,-0.374
16,a700,1,212,489,14,2.986,3.699,1.538,5.886,0,5,2241.16,0.433,2940.068,0.567,0.467,0.467,-0.5
16,a700,1,174.036,418.763,18.396,2.835,3.211,12.332,4.476,0,5,3679.111,0.833,735.08,0.167,0.759,-0.348,-0.324
16,a700,1,213,501,15,2.807,3.665,6.132,5.328,0,5,2094.039,0.423,2851.052,0.577,0.406,0.536,-0.46
16,a700,1,171.074,403.052,17.204,2.694,3.169,34.28,4.107,0,5,2229.163,0.499,2241.676,0.501,0.835,-0.46,-0.372
16,a700,1,206,500,17,2.378,3.332,5.607,4.162,0,5,2751.182,0.592,1893.594,0.408,0.398,0.442,-0.38
16,a700,1,183.355,441.859,10.778,2.171,3.383,22.501,3.551,0,5,2155.544,0.49,2244.456,0.51,0.657,-0.121,-0.629
16,a700,1,184.183,444.519,9.973,1.992,3.007,25.595,3.608,0,5,1994.665,0.453,2405.335,0.547,0.645,-0.098,-0.661
16,a700,1,170.396,395.295,16.903,1.985,2.554,13.009,2.923,0,5,1223.593,0.279,3159.954,0.721,0.874,-0.505,-0.384
16,a700,1,181,409,17,1.76,2.997,2.284,3.606,0,5,3250,0.693,1442.775,0.307,0.823,-0.305,-0.38
16,a700,1,212,501,10,1.692,3.891,6.016,3.832,0,5,2000,0.373,3362.023,0.627,0.404,0.523,-0.66
16,a700,1,205,501,13,1.27,3.279,3.176,3.057,0,5,2600,0.529,2313.547,0.471,0.391,0.434,-0.54
16,a700,1,216,509,13,1.226,2.996,7.344,2.422,0,5,1806.018,0.344,3441.235,0.656,0.371,0.612,-0.54
16,a700,1,212,497,14.358,0.927,4.748,0.4,4.005,0,5,2151.999,0.426,2902.83,0.574,0.425,0.504,-0.485
16,a700,1,179,412,18,0.862,3.903,1.933,2.415,0,5,3600,0.777,1030.776,0.223,0.804,-0.317,-0.34
