File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,Label,dilation,lamin_dist,lamin_dist_norm,centr_dist,centr_dist_norm,compartment,xnorm,ynorm,znorm
7,a488,7,271.294,236.64,24.29,1.63,2.549,8.844,2,5,264.177,0.046,5453.675,0.954,2,-0.848,0.371,-0.344
7,a488,7,350.784,292.453,24.132,1.397,2.614,7.407,1,5,2536.662,0.508,2452.157,0.492,1,0.232,-0.295,-0.348
7,a488,7,344.776,301.427,25.047,1.168,2.683,7.828,1,5,3620.861,0.693,1607.52,0.307,1,0.292,-0.143,-0.325
7,a488,7,333,282,28,1.112,2.47,2.089,1,5,4080.98,0.831,832.406,0.169,1,0.012,-0.13,-0.251
7,a488,7,334,279,24,1.104,2.587,0.291,1,5,3705.267,0.753,1215.113,0.247,1,-0.014,-0.167,-0.351
7,a488,8,289.778,598.695,24.662,5.204,2.716,23.667,1,5,2330.854,0.391,3636.942,0.609,2,-0.77,-0.76,-0.432
7,a488,8,352.453,704.277,22.68,4.94,2.717,28.667,2,5,3061.074,0.34,5948.474,0.66,2,-0.65,-0.285,-0.482
7,a488,8,309.955,601.525,24.371,3.833,2.46,8.858,1,5,4355.185,0.594,2973.2,0.406,2,-0.703,-0.728,-0.44
7,a488,8,347.626,703.422,22.468,3.79,3.704,2.739,2,5,3688.606,0.386,5867.978,0.614,2,-0.666,-0.293,-0.487
7,a488,8,331.375,717.612,30.03,3.176,2.937,16.086,2,5,1296.571,0.193,5413.133,0.807,2,-0.735,-0.255,-0.298
7,a488,8,335.881,707.722,28.925,2.256,3.014,11.904,2,5,2583.596,0.347,4851.496,0.653,2,-0.71,-0.288,-0.326
7,a488,8,299.506,599.575,25.182,2.009,2.039,14.053,1,5,3491.633,0.541,2968.283,0.459,2,-0.737,-0.747,-0.419
7,a488,8,346,696,23,1.704,2.67,2.26,2,5,3772.917,0.402,5619.582,0.598,2,-0.665,-0.324,-0.474
7,a488,8,338.268,714.922,23.444,1.577,2.567,18.482,2,5,2244.563,0.267,6177.043,0.733,2,-0.709,-0.258,-0.463
7,a488,8,294.412,600.846,26.935,1.541,2.648,6.119,1,5,2842.398,0.488,2983.913,0.512,2,-0.756,-0.747,-0.376
7,a488,8,286.757,593.267,22.622,1.54,2.275,1.701,1,5,2054.495,0.333,4122.87,0.667,2,-0.775,-0.784,-0.483
7,a488,9,414.749,176.935,24.738,6.314,3.74,13.187,2,5,1324.01,0.231,4415.039,0.769,2,-0.59,0.354,-0.27
7,a488,9,504,196,27.203,5.276,3.283,5.009,1,5,1106.735,0.195,4569.213,0.805,1,0.109,-0.649,-0.209
7,a488,9,504.171,199.898,26.159,4.985,3.98,3.566,1,5,1225.411,0.217,4415.032,0.783,1,0.149,-0.623,-0.235
7,a488,9,415,179,26,4.04,2.801,24.155,2,5,1315.295,0.233,4331.755,0.767,2,-0.567,0.366,-0.239
7,a488,9,484.352,185.042,27.971,3.528,2.554,11.234,1,5,2558.599,0.453,3085.144,0.547,1,-0.114,-0.476,-0.19
7,a488,9,421.718,183.752,31.058,3.185,2.648,8.935,2,5,2180.138,0.389,3430.066,0.611,1,-0.481,0.314,-0.112
7,a488,9,499.198,192.028,28.711,3.031,2.986,2.572,1,5,1420.737,0.252,4216.804,0.748,1,0.041,-0.616,-0.171
7,a488,9,427.391,188.39,28.702,2.816,2.216,3.792,2,5,2915.67,0.509,2811.27,0.491,1,-0.402,0.274,-0.171
7,a488,9,512.916,203.279,26.929,2.357,2.277,9.603,1,5,400.977,0.07,5347.374,0.93,1,0.233,-0.711,-0.216
7,a488,9,428.234,194.69,31.974,2.236,1.719,23.97,2,5,3020.469,0.537,2603.743,0.463,1,-0.333,0.308,-0.09
7,a488,9,410.598,170.299,25.892,2.165,2.645,7.831,2,5,727.722,0.127,5008.301,0.873,2,-0.681,0.36,-0.242
7,a488,9,489.553,187.971,30.188,2.102,2.674,14.926,1,5,2250.373,0.401,3363.847,0.599,1,-0.055,-0.522,-0.134
7,a488,9,502,199,28,2.032,4.253,1.043,1,5,1521.611,0.268,4150.783,0.732,1,0.128,-0.602,-0.189
7,a488,9,413.475,187.565,24.37,1.383,2.157,5.143,2,5,1137.715,0.196,4662.947,0.804,1,-0.489,0.446,-0.28
7,a488,9,430,185,29,1.936,2.87,18.806,2,5,3256.148,0.576,2397.082,0.424,1,-0.422,0.217,-0.164
7,a488,10,474.834,758.242,28.037,7.387,2.611,34.079,2,5,427.493,0.086,4566.775,0.914,1,-0.28,0.05,-0.348
7,a488,10,552.28,841.732,27.792,4.097,2.852,6.083,1,5,2015.019,0.373,3393.155,0.627,1,-0.09,0.455,-0.354
7,a488,10,532.953,819.112,24.995,3.678,2.61,22.018,1,5,4203.105,0.889,522.698,0.111,1,-0.136,0.347,-0.424
7,a488,10,558,840,27.78,3.604,3.092,12.212,1,5,1300,0.252,3866.766,0.748,1,-0.069,0.454,-0.354
7,a488,10,560,843,31,3.469,2.72,29.803,1,5,990.051,0.195,4076.297,0.805,1,-0.065,0.467,-0.274
7,a488,10,474.988,769.32,27.269,3.459,2.116,7.362,2,5,528.442,0.106,4456.07,0.894,1,-0.29,0.094,-0.367
7,a488,10,475.472,773.466,28.287,3.343,2.863,10.937,2,5,574.005,0.116,4385.248,0.884,1,-0.292,0.11,-0.342
7,a488,10,475.581,761.376,25.99,3.038,2.486,13.481,2,5,464.867,0.094,4459.026,0.906,1,-0.28,0.063,-0.399
7,a488,10,490.543,771.987,25.179,2.95,2.745,22.293,2,5,2195.641,0.462,2560.744,0.538,1,-0.239,0.12,-0.42
7,a488,10,499,773,24,2.399,2.367,12.997,2,5,3150.905,0.667,1573.309,0.333,1,-0.211,0.133,-0.449
7,a488,10,551.928,858.148,26.208,2.396,2.148,19.378,1,5,653.19,0.117,4907.036,0.883,1,-0.106,0.518,-0.394
7,a488,10,558,846,29,1.797,3.242,1.378,1,5,1110.72,0.21,4177.188,0.79,1,-0.074,0.477,-0.324
7,a488,10,554.587,850.47,31.847,1.804,2.326,5.797,1,5,1255.957,0.24,3975.562,0.76,1,-0.09,0.491,-0.253
7,a488,10,507.095,800.278,28.776,1.752,2.407,13.931,2,5,3696.061,0.777,1059.523,0.223,1,-0.207,0.247,-0.33
7,a488,11,573.359,420.063,30.221,7.365,2.494,54.773,1,5,2833.091,0.45,3465.759,0.55,2,-0.588,-0.215,-0.183
7,a488,11,553.019,429.365,25.868,4.109,3.211,33.988,2,5,2541.329,0.347,4777.759,0.653,2,-0.751,0.083,-0.292
7,a488,11,592.516,414.023,30.255,3.332,2.652,18.55,1,5,1050.67,0.191,4438.027,0.809,1,-0.419,-0.455,-0.182
7,a488,11,540.345,418.982,25.951,3.312,2.503,4.537,2,5,954.829,0.132,6277.96,0.868,2,-0.944,0.028,-0.29
7,a488,11,572.881,409.33,29.836,3.272,2.984,24.805,1,5,1472.962,0.247,4496.19,0.753,2,-0.653,-0.37,-0.193
7,a488,11,538.376,433.974,24.455,3.209,2.665,38.591,2,5,580.077,0.085,6267.44,0.915,2,-0.881,0.266,-0.327
7,a488,11,589.649,410.596,29.512,2.864,2.664,3.007,1,5,876.49,0.156,4737.218,0.844,1,-0.468,-0.483,-0.201
7,a488,11,541,411,24,2.792,3.576,3.536,2,5,832.406,0.108,6874.955,0.892,2,-0.981,-0.096,-0.339
7,a488,11,541.708,412.521,24.793,2.792,3.043,2.628,2,5,1012.307,0.132,6629.869,0.868,2,-0.965,-0.079,-0.319
7,a488,11,545.187,413.267,25.968,2.738,3.39,9.376,2,5,1381.556,0.183,6147.37,0.817,2,-0.924,-0.095,-0.289
7,a488,11,547.183,420.366,30.446,2.396,2.427,11.236,2,5,1858.147,0.269,5052.287,0.731,2,-0.864,-0.005,-0.177
7,a488,11,563.977,422.84,29.99,2.159,2.597,16.83,1,5,3129.626,0.463,3636.368,0.537,2,-0.672,-0.1,-0.189
7,a488,11,544.186,417.054,25.484,1.623,2.728,4.564,2,5,1454.226,0.193,6074.008,0.807,2,-0.914,-0.031,-0.302
7,a488,12,788.75,380.77,28.581,7.622,2.435,45.228,2,5,2221.405,0.426,2987.622,0.574,1,-0.126,-0.533,-0.137
7,a488,12,773,369,27,7.232,2.752,13.404,2,5,3034.881,0.58,2199.659,0.42,1,-0.343,-0.385,-0.178
7,a488,12,772.646,369.385,27.448,7.232,2.677,8.738,2,5,3104.933,0.595,2114.074,0.405,1,-0.341,-0.377,-0.166
7,a488,12,807.96,399.854,25.526,5.783,2.277,44.392,1,5,915.263,0.175,4320.944,0.825,1,0.191,-0.677,-0.216
7,a488,12,809.775,413.931,26.307,4.825,2.718,29.196,1,5,1076.539,0.205,4170.937,0.795,1,0.356,-0.6,-0.196
7,a488,12,810.236,411.162,26.489,4.825,3.28,31.072,1,5,921.488,0.175,4342.773,0.825,1,0.328,-0.627,-0.191
7,a488,12,777,373,30.021,4.273,2.747,15.339,2,5,2921.387,0.563,2270.352,0.437,1,-0.277,-0.415,-0.099
7,a488,12,769.347,359.097,25.332,4.24,2.715,16.957,2,5,2297.69,0.441,2907.801,0.559,1,-0.472,-0.405,-0.221
7,a488,12,777,374,31,3.967,2.397,16.16,2,5,2970.152,0.573,2210,0.427,1,-0.266,-0.408,-0.074
7,a488,12,778.645,384.765,30.464,3.839,2.216,36.984,2,5,3529.925,0.681,1649.722,0.319,1,-0.138,-0.352,-0.088
7,a488,12,784.067,385.05,24.925,3.503,2.46,19.168,2,5,3018.882,0.581,2178.871,0.419,1,-0.105,-0.431,-0.232
7,a488,12,776.521,372.86,29.993,3.28,2.525,10.754,2,5,2965.176,0.572,2221.559,0.428,1,-0.281,-0.409,-0.1
7,a488,12,801,398,24,2.91,2.813,5.975,1,5,1820,0.343,3491.819,0.657,1,0.132,-0.587,-0.256
7,a488,12,805.882,409.426,27.631,2.236,2.288,1.32,1,5,1325.495,0.255,3878.195,0.745,1,0.285,-0.575,-0.162
7,a488,12,800,383,29,1.991,2.409,16.367,1,5,1110.72,0.213,4099.573,0.787,1,-0.039,-0.684,-0.126
7,a488,12,800,398,28,1.986,2.609,11.67,1,5,1960.23,0.372,3314.363,0.628,1,0.126,-0.572,-0.152
7,a488,14,858.618,113.75,31.072,3.136,2.726,18.602,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a488,14,849.557,114.936,28.306,3.101,2.682,9.768,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a488,14,824,151,26.611,2.881,2.447,9.289,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a488,14,823,154,28.213,2.767,3.593,5.55,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a488,14,822,154,27.603,2.737,3.329,5.953,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a488,14,828.459,106.828,32.813,2.468,1.96,18.902,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a488,14,852.121,131.213,29.923,2.157,2.331,16.759,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a488,14,827.326,159.114,28.987,2.145,3.05,12.697,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a488,14,827,160,29,2.145,3.482,10.233,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a488,14,827,159,29.065,2.145,2.305,14.6,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a488,14,854.29,117.085,24.827,2.092,2.602,5.919,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a488,14,837.692,150.713,28.188,1.966,2.525,7.913,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a488,14,855,123,25,1.876,2.225,6.641,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a488,14,826,156,29.411,1.829,3.096,4.347,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a488,15,413.683,696.524,28.921,4.152,2.37,18.479,1,5,3341.52,0.682,1556.878,0.318,1,-0.434,-0.252,-0.326
7,a488,15,426.869,678.589,30.918,3.898,2.873,3.949,2,5,1636.632,0.317,3522.361,0.683,1,-0.373,-0.309,-0.276
7,a488,15,424.64,719.158,23.018,3.058,2.771,24.892,0,5,4603.691,0.959,196.309,0.041,1,-0.417,-0.153,-0.474
7,a488,15,429,674,30,3.036,2.566,9.152,2,5,1040,0.2,4150.783,0.8,1,-0.361,-0.324,-0.299
7,a488,15,400.905,699.663,25.1,2.383,2.983,13.255,1,5,1950.969,0.403,2888.878,0.597,1,-0.48,-0.253,-0.421
7,a488,15,397.778,704.946,25.325,2.155,2.078,6.313,1,5,1540.569,0.326,3179.344,0.674,1,-0.496,-0.236,-0.416
7,a488,15,432.114,686.336,30.571,2.234,2.256,4.6,2,5,2464.994,0.467,2809.193,0.533,1,-0.362,-0.273,-0.285
7,a488,15,435.243,683.76,31.102,1.781,2.448,15.701,2,5,1941.988,0.37,3308.273,0.63,1,-0.349,-0.28,-0.271
7,a488,15,391.875,714.223,22.915,1.773,2.294,17.303,1,5,914.071,0.192,3843.874,0.808,2,-0.524,-0.206,-0.476
7,a488,15,384.082,719.912,28.533,1.805,2.095,8.786,0,5,270.636,0.056,4568.877,0.944,2,-0.556,-0.192,-0.336
7,a488,15,402.227,680.138,29.362,2.195,2.415,6.934,1,5,943.059,0.188,4079.522,0.812,1,-0.458,-0.328,-0.315
7,a488,15,403.048,682.623,26.87,1.696,3.721,3.415,1,5,1281.174,0.251,3819.711,0.749,1,-0.458,-0.317,-0.377
7,a488,16,696.295,722.141,30.503,7.336,2.567,18.707,2,5,3025.246,0.638,1716.811,0.362,2,0.511,0.137,-0.286
7,a488,16,661.294,689.126,25.523,7.175,2.521,27.594,1,5,2974.107,0.471,3338.247,0.529,1,0.42,-0.028,-0.411
7,a488,16,690.873,729.535,36.101,3.762,2.747,16.642,2,5,3951.96,0.836,773.369,0.164,1,0.485,0.16,-0.146
7,a488,16,647.668,672.308,27.474,3.583,2.477,12.697,1,5,748.053,0.115,5760.253,0.885,1,0.389,-0.107,-0.362
7,a488,16,651.3,681.037,26.449,3.126,2.393,15.724,1,5,1481.512,0.239,4709.018,0.761,1,0.394,-0.069,-0.388
7,a488,16,685.525,727.493,34.715,2.235,2.595,3.088,2,5,4453.63,0.941,278.794,0.059,1,0.469,0.146,-0.181
7,a488,16,685.957,714.558,33.68,2.126,2.073,5.018,2,5,3565.173,0.752,1176.467,0.248,1,0.482,0.096,-0.207
7,a488,16,654.37,664.573,28.238,1.974,2.406,15.322,1,5,663.017,0.098,6111.753,0.902,1,0.419,-0.13,-0.343
7,a488,16,687,719,35,1.466,1.515,3.194,2,5,3684.685,0.779,1048.094,0.221,1,0.482,0.115,-0.174
7,a488,16,666,684,33,1.898,2.531,11.153,1,5,2274.071,0.426,3069.397,0.574,1,0.441,-0.043,-0.224
7,a594,1,72.145,616.159,26.615,13.818,2.802,108.545,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,1,103.908,591.04,26.437,10.738,2.76,70.893,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,1,88.502,572.024,26.2,7.631,2.382,48.916,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,1,71.953,599.818,26.34,7.612,2.718,29.007,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,1,77.545,606.583,26.44,6.606,2.624,95.648,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,1,77.545,606.583,26.44,6.606,2.671,55.199,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,1,80.778,573.934,26.415,5.397,2.996,9.787,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,1,80.924,576.481,25.501,5.209,4.021,6.821,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,1,95.344,574.707,22.257,4.992,2.261,37.064,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,1,115.779,660.366,29.972,4.425,2.599,52.786,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,1,87.019,619.31,27.141,3.913,2.374,30.001,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,1,114.248,631.563,26.425,3.622,2.985,14.08,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,1,122.149,632.735,30.508,3.515,2.685,26.422,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,2,161,194,28,11.049,2.511,16.755,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,2,120.512,98.237,27.928,8.414,2.879,24.878,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,2,122.85,98.779,28.052,8.414,3.077,88.171,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,2,158.303,200.139,26.704,7.571,5.292,3.554,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,2,156,191,30,6.254,2.638,3.029,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,2,110.703,101.853,28.001,6.073,3.622,5.202,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,2,142.224,201.226,25.126,5.683,2.686,19.75,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,2,119.315,112.936,23.709,5.154,2.815,4.34,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,2,122.539,109.056,23.66,3.73,2.503,24.115,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,2,114.218,101.816,26.432,3.56,4.085,3.75,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,2,108.957,93.97,25.693,3.265,2.717,7.189,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,2,157.044,210.628,24.135,3.168,2.417,7.066,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,2,105,95,27,2.847,3.073,2.975,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,2,104,100,26,2.18,2.241,1.559,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,3,186.899,570.009,26.999,11.958,2.664,92.685,0,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,3,177.53,558.08,30.433,10.4,2.884,59.16,0,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,3,160.023,552.201,26.453,8.665,2.815,28.369,0,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,3,186.021,556.655,26.405,8.295,2.954,13.232,0,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,3,161,551,26,6.396,3.478,16.902,0,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,3,184.71,553.024,25.563,6.149,3.088,3.982,0,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,3,169.491,560.039,30.26,5.121,2.691,2.477,0,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,3,166.93,547.69,24.955,4.621,2.943,14.7,0,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,3,171,555,29,4.61,2.836,3.203,0,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,3,172,553,31,3.789,2.749,3.505,0,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,3,196.07,568.38,29.772,3.483,2.708,34.151,0,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,4,483.002,913.175,27.527,8.77,2.685,5.528,0,5,3458.362,0.66,1784.327,0.34,1,-0.392,0.662,-0.361
7,a594,4,487.587,909.366,26.781,6.85,2.786,8.744,0,5,2750.277,0.557,2186.178,0.443,1,-0.372,0.652,-0.379
7,a594,4,496.006,900.548,23.055,5.785,3.137,10.174,0,5,1445.184,0.302,3333.445,0.698,1,-0.336,0.626,-0.473
7,a594,4,493.868,904.868,28.392,5.448,2.963,37.316,0,5,1821.212,0.377,3004.885,0.623,1,-0.347,0.64,-0.339
7,a594,4,490.103,916.185,28.062,5.441,3.018,16.633,0,5,2673.44,0.495,2729.481,0.505,1,-0.37,0.681,-0.347
7,a594,4,484,907,24,4.663,3.426,4.011,0,5,3125.412,0.649,1690,0.351,1,-0.383,0.639,-0.449
7,a594,4,504.177,918.646,31.107,3.753,2.744,30.521,0,5,1041.055,0.216,3779.743,0.784,1,-0.324,0.705,-0.271
7,a594,5,616.997,673.349,26.913,7.08,2.707,17.107,1,5,691.592,0.142,4166.861,0.858,1,0.283,-0.135,-0.376
7,a594,5,599.367,688.186,28.043,6.992,2.929,28.353,1,5,3347.026,0.709,1376.464,0.291,1,0.209,-0.095,-0.348
7,a594,5,597,662,25,6.332,2.61,20.418,2,5,1760.369,0.367,3034.881,0.633,1,0.225,-0.199,-0.424
7,a594,5,587,663,26.961,6.265,3.435,3.135,2,5,2645.71,0.557,2105.334,0.443,1,0.19,-0.206,-0.375
7,a594,5,609.669,681.507,28.218,5.64,3.113,6.433,1,5,1849.776,0.388,2913.267,0.612,1,0.251,-0.11,-0.344
7,a594,5,607.044,687.717,28.368,5.133,2.757,4.931,1,5,2418.268,0.509,2330.721,0.491,1,0.236,-0.089,-0.34
7,a594,5,594,667,26.17,4.935,3.243,6.198,2,5,2464.096,0.517,2301.41,0.483,1,0.21,-0.183,-0.395
7,a594,5,595,667,26,4.773,3.206,3.564,2,5,2376.91,0.499,2390.021,0.501,1,0.213,-0.182,-0.399
7,a594,5,590,661,29,3.895,4.701,4.786,2,5,2213.82,0.462,2573.869,0.538,1,0.202,-0.21,-0.324
7,a594,5,592,663,26.603,3.843,3.514,3.24,2,5,2259.347,0.476,2488.497,0.524,1,0.207,-0.2,-0.384
7,a594,5,590.561,668.124,25.705,3.815,3.258,1.296,2,5,2884.015,0.605,1879.836,0.395,1,0.197,-0.182,-0.406
7,a594,5,590,659,25,3.594,3.205,2.848,2,5,1980.101,0.419,2742.353,0.581,1,0.204,-0.218,-0.424
7,a594,5,612.102,685.789,29.065,2.834,2.587,16.167,1,5,1709.022,0.359,3047.007,0.641,1,0.255,-0.091,-0.322
7,a594,5,605.829,676.641,31.429,2.199,2.182,2.154,1,5,2005.687,0.418,2794.409,0.582,1,0.242,-0.133,-0.263
7,a594,6,90.421,258.8,26.097,11.54,2.876,74.643,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,6,50.149,325.568,30.987,11.074,2.577,76.424,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,6,84.354,293.062,27.948,8.65,2.895,36.435,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,6,71.277,326.166,28.333,7.541,2.985,15.632,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,6,41.214,312.376,29.782,6.109,3.086,13.041,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,6,49.081,296.329,30.286,5.417,2.707,26.352,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,6,53.547,332.792,28.807,4.761,2.438,14.644,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,6,57.88,313.014,28.717,4.005,2.514,10.214,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,6,67.899,287.995,30.695,3.83,2.589,35.078,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,6,82.96,253.804,25.673,3.556,3.466,3.457,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,6,80.466,277.309,27.867,2.789,2.519,17.234,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,6,73.553,280.712,27.101,2.657,2.534,8.552,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,6,83.378,259.269,26.073,2.642,8.451,1.991,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,6,73.862,275.704,29.446,2.325,2.771,6.802,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,6,54.858,312.07,25.774,2.799,2.277,21.932,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,6,68.574,306.193,28.642,2.759,2.511,47.789,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,6,44.493,307.972,30.62,1.939,2.38,10.923,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,6,53,325,27,1.882,3.502,9.078,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
7,a594,7,271.658,253.648,24.912,14.206,2.629,2.932,2,5,336.031,0.066,4724.934,0.934,2,-0.662,0.496,-0.328
7,a594,7,343.681,294.229,24,13.206,2.477,10.04,1,5,3447.198,0.693,1527.003,0.307,1,0.208,-0.184,-0.351
7,a594,7,336.504,285.257,22,12.206,3.536,3.963,1,5,3757.466,0.746,1279.374,0.254,1,0.068,-0.154,-0.401
7,a594,7,335.282,287.425,23.6,11.206,2.8,14.474,1,5,4041.874,0.821,882.503,0.179,1,0.084,-0.12,-0.361
7,a594,7,340.38,298.11,24.641,5.09,3.063,8.192,1,5,4021.468,0.8,1002.466,0.2,1,0.23,-0.108,-0.335
7,a594,7,274.525,252.149,25.421,4.332,2.695,9.404,2,5,716.49,0.141,4367.114,0.859,2,-0.661,0.445,-0.315
7,a594,7,340.893,283.243,22.761,3.786,2.708,27.062,1,5,3131.871,0.635,1797.836,0.365,1,0.073,-0.229,-0.382
7,a594,7,280.419,247.437,27.591,3.683,2.864,25.685,2,5,1492.433,0.287,3705.68,0.713,2,-0.677,0.328,-0.261
7,a594,7,301,235,31,3.329,2.509,92.602,2,5,2044.358,0.416,2867.281,0.584,2,-0.687,-0.051,-0.176
7,a594,7,275.881,236.471,25.063,3.152,2.946,21.357,2,5,744.536,0.131,4946.625,0.869,2,-0.822,0.306,-0.324
7,a594,7,276.922,246.571,28.419,2.536,3.093,4.144,2,5,1068.158,0.205,4152.204,0.795,2,-0.707,0.369,-0.241
7,a594,7,283.9,234.843,25.19,2.481,2.395,12.555,2,5,1288.323,0.233,4252.53,0.767,2,-0.792,0.183,-0.321
7,a594,7,336.999,292.998,23.981,2.333,2.92,1.387,1,5,4136.159,0.84,785.426,0.16,1,0.155,-0.101,-0.351
7,a594,8,351.906,712.903,24,8.462,3.795,9.404,2,5,2760.89,0.314,6044.97,0.686,2,-0.66,-0.252,-0.449
7,a594,8,341.923,720.102,27.72,7.462,3.375,5.423,2,5,1841.106,0.242,5763.545,0.758,2,-0.701,-0.234,-0.356
7,a594,8,287.138,591.417,26.73,6.462,3.42,42.108,1,5,2097.893,0.376,3476.579,0.624,2,-0.772,-0.791,-0.381
7,a594,8,294.59,601.427,27.014,6.087,2.979,17.262,1,5,2840.206,0.488,2975.566,0.512,2,-0.756,-0.744,-0.374
7,a594,8,338.409,715.346,23.001,4.782,2.454,29.455,2,5,2215.869,0.261,6278.562,0.739,2,-0.708,-0.256,-0.474
7,a594,8,347,715,23.2,4.383,2.481,6.395,2,5,2600,0.295,6215.995,0.705,2,-0.679,-0.249,-0.469
7,a594,8,345,710,23,3.751,2.871,2.337,2,5,3193.259,0.348,5979.465,0.652,2,-0.681,-0.27,-0.474
7,a594,8,344.442,710.817,21.844,3.668,3.223,4.436,2,5,3099.894,0.332,6230.967,0.668,2,-0.684,-0.268,-0.503
7,a594,8,296.027,604.802,24.518,3.206,3.266,7.992,1,5,2719.739,0.444,3405.846,0.556,2,-0.754,-0.73,-0.436
